,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
51300,Lasso,Odio Que No Te Odio,374Yj1kOLjGLYLOydbCO3i,68,3SCOuAxngTC1yGjKMcIPEd,"['3SCOuAxngTC1yGjKMcIPEd', '3VCrybIJKH7UurbDcZbMmn']","['Lasso', 'Cami']",2020,latin pop,0.677,0.502,1,-7.098,1,0.0253,0.484,0.0,0.0992,0.526,96.579,audio_features,374Yj1kOLjGLYLOydbCO3i,spotify:track:374Yj1kOLjGLYLOydbCO3i,https://api.spotify.com/v1/tracks/374Yj1kOLjGLYLOydbCO3i,https://api.spotify.com/v1/audio-analysis/374Yj1kOLjGLYLOydbCO3i,220480,3
38742,Royal Republic,Getting Along,1Ly7xppUgLEZ4iwxRAR9Sf,65,0DbbnkFMhhDvinDYIiHhGS,['0DbbnkFMhhDvinDYIiHhGS'],['Royal Republic'],2016,alternative rock,0.528,0.973,11,-3.798,0,0.106,0.000661,0.0,0.363,0.473,94.009,audio_features,1Ly7xppUgLEZ4iwxRAR9Sf,spotify:track:1Ly7xppUgLEZ4iwxRAR9Sf,https://api.spotify.com/v1/tracks/1Ly7xppUgLEZ4iwxRAR9Sf,https://api.spotify.com/v1/audio-analysis/1Ly7xppUgLEZ4iwxRAR9Sf,137307,4
32059,Almir Sater,Comitiva Esperança,0hKx5NJGPmZBRSAIjuYerc,52,2JnNhPT0sQvhKOyLqDKRuP,['2JnNhPT0sQvhKOyLqDKRuP'],['Almir Sater'],2018,sertanejo,0.589,0.205,2,-15.86,1,0.0425,0.866,7.21e-05,0.112,0.558,83.365,audio_features,0hKx5NJGPmZBRSAIjuYerc,spotify:track:0hKx5NJGPmZBRSAIjuYerc,https://api.spotify.com/v1/tracks/0hKx5NJGPmZBRSAIjuYerc,https://api.spotify.com/v1/audio-analysis/0hKx5NJGPmZBRSAIjuYerc,149416,4
18439,Twisted Sister,You're Not Alone (Suzette's Song),6CaN6vMFkbOJjbB27I8G89,1,7b85ve82Sh36a3UAx74wut,['7b85ve82Sh36a3UAx74wut'],['Twisted Sister'],2022,album rock,0.248,0.515,4,-11.84,1,0.0352,0.000334,5.47e-06,0.174,0.836,168.559,audio_features,6CaN6vMFkbOJjbB27I8G89,spotify:track:6CaN6vMFkbOJjbB27I8G89,https://api.spotify.com/v1/tracks/6CaN6vMFkbOJjbB27I8G89,https://api.spotify.com/v1/audio-analysis/6CaN6vMFkbOJjbB27I8G89,246133,4
37459,The Lumineers,Angela,5bodDpPolC3xlame0SVcDY,66,16oZKvXb6WkQlVAjwo2Wbg,['16oZKvXb6WkQlVAjwo2Wbg'],['The Lumineers'],2016,rock,0.668,0.563,4,-8.23,1,0.0305,0.649,0.000347,0.11,0.289,130.366,audio_features,5bodDpPolC3xlame0SVcDY,spotify:track:5bodDpPolC3xlame0SVcDY,https://api.spotify.com/v1/tracks/5bodDpPolC3xlame0SVcDY,https://api.spotify.com/v1/audio-analysis/5bodDpPolC3xlame0SVcDY,201786,4
33348,Hot Flash Heat Wave,Gutter Girl,1sEzuZNasuG8s1OOHwYfN2,67,33LSz2nhC8pCPTb3pd5add,['33LSz2nhC8pCPTb3pd5add'],['Hot Flash Heat Wave'],2015,rock,0.519,0.809,1,-6.074,1,0.0646,0.182,0.51,0.0951,0.284,111.986,audio_features,1sEzuZNasuG8s1OOHwYfN2,spotify:track:1sEzuZNasuG8s1OOHwYfN2,https://api.spotify.com/v1/tracks/1sEzuZNasuG8s1OOHwYfN2,https://api.spotify.com/v1/audio-analysis/1sEzuZNasuG8s1OOHwYfN2,224714,3
42514,Sweet,Jump The Fence - Remastered,4N0tOCcoN1YiIV0PAFL4Fw,12,3JaAGmSTpJK35DqWrDUzBz,['3JaAGmSTpJK35DqWrDUzBz'],['Sweet'],2022,album rock,0.567,0.834,7,-9.811,1,0.0418,0.0444,0.000397,0.326,0.592,92.847,audio_features,4N0tOCcoN1YiIV0PAFL4Fw,spotify:track:4N0tOCcoN1YiIV0PAFL4Fw,https://api.spotify.com/v1/tracks/4N0tOCcoN1YiIV0PAFL4Fw,https://api.spotify.com/v1/audio-analysis/4N0tOCcoN1YiIV0PAFL4Fw,216107,4
47149,Meet Bros.,"High Heels Te Nachche (From ""Ki & Ka"")",4Qj8u8NFQ9wGqtr4vdpJn3,46,0qpsFfOT3SmdGmnyV6rOhS,"['0qpsFfOT3SmdGmnyV6rOhS', '7uIbLdzzSEqnX0Pkrb56cR', '5IfJHO9jIE1GVuC517P3nr', '4iW4xSfMEIvrXM0Iu3aFDY']","['Meet Bros.', 'Yo Yo Honey Singh', 'Jaz Dhami', 'Aditi Singh Sharma']",2017,desi pop,0.796,0.85,1,-3.641,1,0.203,0.0992,0.0,0.129,0.559,136.03,audio_features,4Qj8u8NFQ9wGqtr4vdpJn3,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/tracks/4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/audio-analysis/4Qj8u8NFQ9wGqtr4vdpJn3,212116,4
52847,Riley Green,Jesus And Wranglers,0vgoslYFyEhs1qKMLJWg9Y,56,2QMsj4XJ7ne2hojxt6v5eb,['2QMsj4XJ7ne2hojxt6v5eb'],['Riley Green'],2020,country road,0.579,0.754,4,-5.249,1,0.0261,0.00805,0.0,0.0803,0.734,124.036,audio_features,0vgoslYFyEhs1qKMLJWg9Y,spotify:track:0vgoslYFyEhs1qKMLJWg9Y,https://api.spotify.com/v1/tracks/0vgoslYFyEhs1qKMLJWg9Y,https://api.spotify.com/v1/audio-analysis/0vgoslYFyEhs1qKMLJWg9Y,183560,4
32997,Khalid,Suncity (feat. Empress Of),6SkHm6poyKfzV6kc9any8k,67,6LuN9FCkKOj5PcnpouEgny,"['6LuN9FCkKOj5PcnpouEgny', '5QuBVnBPEzwYvFrgBbwpmU']","['Khalid', 'Empress Of']",2018,pop,0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,audio_features,6SkHm6poyKfzV6kc9any8k,spotify:track:6SkHm6poyKfzV6kc9any8k,https://api.spotify.com/v1/tracks/6SkHm6poyKfzV6kc9any8k,https://api.spotify.com/v1/audio-analysis/6SkHm6poyKfzV6kc9any8k,189493,4
6375,Marc Anthony,Mala,2kjj1x4sXh2D9ACYNnvVMn,70,4wLXwxDeWQ8mtUIRPxGiD6,['4wLXwxDeWQ8mtUIRPxGiD6'],['Marc Anthony'],2021,tropical,0.656,0.913,5,-2.794,0,0.0448,0.34,1.52e-06,0.135,0.88,98.041,audio_features,2kjj1x4sXh2D9ACYNnvVMn,spotify:track:2kjj1x4sXh2D9ACYNnvVMn,https://api.spotify.com/v1/tracks/2kjj1x4sXh2D9ACYNnvVMn,https://api.spotify.com/v1/audio-analysis/2kjj1x4sXh2D9ACYNnvVMn,228967,4
35782,SiR,Love You,7p8GWclbwHuUxwom7c1oRz,44,3QTDHixorJelOLxoxcjqGx,['3QTDHixorJelOLxoxcjqGx'],['SiR'],2015,alternative r&b,0.502,0.455,10,-14.587,1,0.549,0.718,0.00135,0.225,0.323,72.295,audio_features,7p8GWclbwHuUxwom7c1oRz,spotify:track:7p8GWclbwHuUxwom7c1oRz,https://api.spotify.com/v1/tracks/7p8GWclbwHuUxwom7c1oRz,https://api.spotify.com/v1/audio-analysis/7p8GWclbwHuUxwom7c1oRz,186000,4
47683,Aya Nakamura,Love,5soQfiAsxYDWtgYsWm4MAC,46,7IlRNXHjoOCgEAWN5qYksg,['7IlRNXHjoOCgEAWN5qYksg'],['Aya Nakamura'],2017,pop urbaine,0.698,0.626,7,-5.845,1,0.0323,0.244,0.0,0.104,0.82,109.025,audio_features,5soQfiAsxYDWtgYsWm4MAC,spotify:track:5soQfiAsxYDWtgYsWm4MAC,https://api.spotify.com/v1/tracks/5soQfiAsxYDWtgYsWm4MAC,https://api.spotify.com/v1/audio-analysis/5soQfiAsxYDWtgYsWm4MAC,183627,4
33969,Smokie,Alice! (Who the Fuck Is Alice....?) - Live Version,2rjqDPbLlbQRlcj8DVM9kn,44,5rIqOJspxDq89aBBCUda1X,['5rIqOJspxDq89aBBCUda1X'],['Smokie'],2015,mellow gold,0.467,0.675,9,-9.26,1,0.0524,0.491,0.0,0.91,0.349,128.032,audio_features,2rjqDPbLlbQRlcj8DVM9kn,spotify:track:2rjqDPbLlbQRlcj8DVM9kn,https://api.spotify.com/v1/tracks/2rjqDPbLlbQRlcj8DVM9kn,https://api.spotify.com/v1/audio-analysis/2rjqDPbLlbQRlcj8DVM9kn,233240,4
21989,The Wombats,Your Body Is a Weapon,6odz0abCC3VyHepVPnVSTU,0,0Ya43ZKWHTKkAbkoJJkwIB,['0Ya43ZKWHTKkAbkoJJkwIB'],['The Wombats'],2022,modern alternative rock,0.516,0.919,0,-4.89,1,0.0505,0.00081,0.0,0.163,0.406,104.873,audio_features,6odz0abCC3VyHepVPnVSTU,spotify:track:6odz0abCC3VyHepVPnVSTU,https://api.spotify.com/v1/tracks/6odz0abCC3VyHepVPnVSTU,https://api.spotify.com/v1/audio-analysis/6odz0abCC3VyHepVPnVSTU,239672,4
34066,Blur,Thought I Was a Spaceman,1YXGC7MQQCuPcyAfnSbK2p,37,7MhMgCo0Bl0Kukl93PZbYS,['7MhMgCo0Bl0Kukl93PZbYS'],['Blur'],2015,permanent wave,0.655,0.649,0,-8.377,1,0.03,0.261,0.659,0.0929,0.331,110.03,audio_features,1YXGC7MQQCuPcyAfnSbK2p,spotify:track:1YXGC7MQQCuPcyAfnSbK2p,https://api.spotify.com/v1/tracks/1YXGC7MQQCuPcyAfnSbK2p,https://api.spotify.com/v1/audio-analysis/1YXGC7MQQCuPcyAfnSbK2p,376213,4
33787,James Morrison,Too Late For Lullabies,7MsL9a98WUHN76Wks49Zeq,62,3LpLGlgRS1IKPPwElnpW35,['3LpLGlgRS1IKPPwElnpW35'],['James Morrison'],2015,pop rock,0.385,0.435,0,-7.266,0,0.0347,0.371,0.0,0.106,0.481,160.0,audio_features,7MsL9a98WUHN76Wks49Zeq,spotify:track:7MsL9a98WUHN76Wks49Zeq,https://api.spotify.com/v1/tracks/7MsL9a98WUHN76Wks49Zeq,https://api.spotify.com/v1/audio-analysis/7MsL9a98WUHN76Wks49Zeq,256040,3
11840,Hovvdy,True Love,77YpxagBmCQV9cVzSi284F,54,59RNNqeEfkq3X5pfOQxZ3C,['59RNNqeEfkq3X5pfOQxZ3C'],['Hovvdy'],2021,indie folk,0.512,0.76,6,-4.99,1,0.0252,0.00924,0.823,0.31,0.485,97.745,audio_features,77YpxagBmCQV9cVzSi284F,spotify:track:77YpxagBmCQV9cVzSi284F,https://api.spotify.com/v1/tracks/77YpxagBmCQV9cVzSi284F,https://api.spotify.com/v1/audio-analysis/77YpxagBmCQV9cVzSi284F,251493,4
48961,XXXTENTACION,What in XXXTarnation,79R3qLqdbwUSYWX4cEOpbJ,60,15UsOTVnJzReFVN1VCnxy4,"['15UsOTVnJzReFVN1VCnxy4', '2rhFzFmezpnW82MNqEKVry']","['XXXTENTACION', 'Ski Mask The Slump God']",2017,emo rap,0.862,0.6,7,-5.522,1,0.151,0.16,0.0,0.102,0.433,119.072,audio_features,79R3qLqdbwUSYWX4cEOpbJ,spotify:track:79R3qLqdbwUSYWX4cEOpbJ,https://api.spotify.com/v1/tracks/79R3qLqdbwUSYWX4cEOpbJ,https://api.spotify.com/v1/audio-analysis/79R3qLqdbwUSYWX4cEOpbJ,164521,4
54351,Aitana,– (MENOS),0Z2cPVHF1qwpfpAnSxOvnu,57,7eLcDZDYHXZCebtQmVFL25,"['7eLcDZDYHXZCebtQmVFL25', '5J7rXWjtn5HzUkJ4Jet8Fr', '7D62OQfwvslnxJn9DkZm2F']","['Aitana', 'Alvaro Diaz', 'Pole.']",2020,spanish pop,0.631,0.82,8,-3.812,1,0.0398,0.0998,0.0,0.119,0.872,158.007,audio_features,0Z2cPVHF1qwpfpAnSxOvnu,spotify:track:0Z2cPVHF1qwpfpAnSxOvnu,https://api.spotify.com/v1/tracks/0Z2cPVHF1qwpfpAnSxOvnu,https://api.spotify.com/v1/audio-analysis/0Z2cPVHF1qwpfpAnSxOvnu,188204,4
20126,for KING & COUNTRY,RELATE,6HT8RS2HlFq0VRvrxgfS8U,60,3sDbKMebVH2VYcRSl7u1VC,['3sDbKMebVH2VYcRSl7u1VC'],['for KING & COUNTRY'],2022,alternative rock,0.694,0.564,10,-8.649,1,0.174,0.0683,8.88e-06,0.307,0.341,99.999,audio_features,6HT8RS2HlFq0VRvrxgfS8U,spotify:track:6HT8RS2HlFq0VRvrxgfS8U,https://api.spotify.com/v1/tracks/6HT8RS2HlFq0VRvrxgfS8U,https://api.spotify.com/v1/audio-analysis/6HT8RS2HlFq0VRvrxgfS8U,173500,4
21497,JP Cooper,Too Close,4KHSvVJBteqf6XuUDlbltp,57,4kYGAK2zu9EAomwj3hXkXy,['4kYGAK2zu9EAomwj3hXkXy'],['JP Cooper'],2022,neo mellow,0.642,0.734,11,-4.979,1,0.103,0.117,0.0,0.104,0.3,140.085,audio_features,4KHSvVJBteqf6XuUDlbltp,spotify:track:4KHSvVJBteqf6XuUDlbltp,https://api.spotify.com/v1/tracks/4KHSvVJBteqf6XuUDlbltp,https://api.spotify.com/v1/audio-analysis/4KHSvVJBteqf6XuUDlbltp,184998,4
24483,Los Enanitos Verdes,Dale Pascual,26tYiVEEThrST5YTuLBJpA,0,4TK1gDgb7QKoPFlzRrBRgR,['4TK1gDgb7QKoPFlzRrBRgR'],['Los Enanitos Verdes'],2022,latin rock,0.559,0.768,2,-5.822,1,0.0282,0.000266,0.0,0.0877,0.679,122.483,audio_features,26tYiVEEThrST5YTuLBJpA,spotify:track:26tYiVEEThrST5YTuLBJpA,https://api.spotify.com/v1/tracks/26tYiVEEThrST5YTuLBJpA,https://api.spotify.com/v1/audio-analysis/26tYiVEEThrST5YTuLBJpA,196640,4
35673,Don Henley,"No, Thank You",2c2zlMpvBc1pwpEDOJhPED,28,5dbuFbrHa1SJlQhQX9OUJ2,['5dbuFbrHa1SJlQhQX9OUJ2'],['Don Henley'],2015,art rock,0.782,0.775,9,-7.01,1,0.0289,0.116,0.0,0.38,0.95,115.028,audio_features,2c2zlMpvBc1pwpEDOJhPED,spotify:track:2c2zlMpvBc1pwpEDOJhPED,https://api.spotify.com/v1/tracks/2c2zlMpvBc1pwpEDOJhPED,https://api.spotify.com/v1/audio-analysis/2c2zlMpvBc1pwpEDOJhPED,225440,4
27105,Amber Mark,Softly (feat. Popcaan) - Remix,2DPNzd02j1SwHnz7a6YiYx,55,0tbeZu9lv8YEKSQ9tZSslu,"['0tbeZu9lv8YEKSQ9tZSslu', '62DmErcU7dqZbJaDqwsqzR']","['Amber Mark', 'Popcaan']",2022,indie soul,0.532,0.614,2,-8.109,0,0.0887,0.406,0.0,0.162,0.541,90.366,audio_features,2DPNzd02j1SwHnz7a6YiYx,spotify:track:2DPNzd02j1SwHnz7a6YiYx,https://api.spotify.com/v1/tracks/2DPNzd02j1SwHnz7a6YiYx,https://api.spotify.com/v1/audio-analysis/2DPNzd02j1SwHnz7a6YiYx,173969,4
53803,The Garden,Sneaky Devil,1BlHFA8eWMV4fKZfIcpXzF,56,4UVlSeEFDPmlkYKaRMRoOz,['4UVlSeEFDPmlkYKaRMRoOz'],['The Garden'],2020,indie rock,0.47,0.959,7,-4.569,1,0.248,0.241,0.0,0.321,0.267,174.015,audio_features,1BlHFA8eWMV4fKZfIcpXzF,spotify:track:1BlHFA8eWMV4fKZfIcpXzF,https://api.spotify.com/v1/tracks/1BlHFA8eWMV4fKZfIcpXzF,https://api.spotify.com/v1/audio-analysis/1BlHFA8eWMV4fKZfIcpXzF,182500,4
33163,Oscar Lang,million little reasons,76V5f8O63L6ZvQGRhfutti,65,6deCiWT7ATcDWP2Cvlalvn,['6deCiWT7ATcDWP2Cvlalvn'],['Oscar Lang'],2018,pop,0.445,0.181,9,-13.073,1,0.0267,0.989,0.658,0.103,0.116,79.929,audio_features,76V5f8O63L6ZvQGRhfutti,spotify:track:76V5f8O63L6ZvQGRhfutti,https://api.spotify.com/v1/tracks/76V5f8O63L6ZvQGRhfutti,https://api.spotify.com/v1/audio-analysis/76V5f8O63L6ZvQGRhfutti,163494,4
53878,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,5NY0uxFDQdYmQlbWyLA6K2,56,1X6ORK7IekgmyjV6IFPszP,['1X6ORK7IekgmyjV6IFPszP'],['Gustavo Mioto'],2020,sertanejo universitario,0.609,0.72,7,-3.616,0,0.0476,0.162,0.0,0.956,0.296,141.903,audio_features,5NY0uxFDQdYmQlbWyLA6K2,spotify:track:5NY0uxFDQdYmQlbWyLA6K2,https://api.spotify.com/v1/tracks/5NY0uxFDQdYmQlbWyLA6K2,https://api.spotify.com/v1/audio-analysis/5NY0uxFDQdYmQlbWyLA6K2,201856,4
50923,Dustin Lynch,Momma’s House,51FVpJr3WL7vvdfCa7j2jr,64,1dID9zgn0OV0Y8ud7Mh2tS,['1dID9zgn0OV0Y8ud7Mh2tS'],['Dustin Lynch'],2020,rock,0.633,0.858,11,-3.509,0,0.0356,0.278,0.0,0.315,0.541,119.998,audio_features,51FVpJr3WL7vvdfCa7j2jr,spotify:track:51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/tracks/51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/audio-analysis/51FVpJr3WL7vvdfCa7j2jr,220160,4
32220,Lil Ghost小鬼,Good Night,33Qwrm9m7K9zkstO26yySn,54,1NzIfDPUv5QYRXOtv13PRI,['1NzIfDPUv5QYRXOtv13PRI'],['Lil Ghost小鬼'],2018,viral pop,0.683,0.861,3,-6.666,0,0.418,0.296,0.0,0.134,0.652,77.985,audio_features,33Qwrm9m7K9zkstO26yySn,spotify:track:33Qwrm9m7K9zkstO26yySn,https://api.spotify.com/v1/tracks/33Qwrm9m7K9zkstO26yySn,https://api.spotify.com/v1/audio-analysis/33Qwrm9m7K9zkstO26yySn,177385,4
38874,Los Alegres Del Barranco,Falsos Amigos,1itRSqw06v54k1cVwQx0qA,48,2TSslwx9J30KElgEr68sdv,['2TSslwx9J30KElgEr68sdv'],['Los Alegres Del Barranco'],2016,nueva musica mexicana,0.78,0.777,7,-4.251,1,0.128,0.555,0.0,0.0553,0.897,113.439,audio_features,1itRSqw06v54k1cVwQx0qA,spotify:track:1itRSqw06v54k1cVwQx0qA,https://api.spotify.com/v1/tracks/1itRSqw06v54k1cVwQx0qA,https://api.spotify.com/v1/audio-analysis/1itRSqw06v54k1cVwQx0qA,190867,1
15050,Kevin Gates,Big Gangsta,03ERnTvSV5fy8WAyvA4uNP,71,1gPhS1zisyXr5dHTYZyiMe,['1gPhS1zisyXr5dHTYZyiMe'],['Kevin Gates'],2021,pop,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,audio_features,03ERnTvSV5fy8WAyvA4uNP,spotify:track:03ERnTvSV5fy8WAyvA4uNP,https://api.spotify.com/v1/tracks/03ERnTvSV5fy8WAyvA4uNP,https://api.spotify.com/v1/audio-analysis/03ERnTvSV5fy8WAyvA4uNP,243463,4
51361,Jai Wolf,Moon Rider (feat. Wrabel),3PP9CXeE0PYaM5GIGQqBIV,64,24V5UY0nChKpnb1TBPJhCw,"['24V5UY0nChKpnb1TBPJhCw', '7r2uG6BlFXKcwmh9ItqlII']","['Jai Wolf', 'Wrabel']",2020,electropop,0.572,0.57,4,-6.99,0,0.0251,0.0436,0.0585,0.122,0.279,104.982,audio_features,3PP9CXeE0PYaM5GIGQqBIV,spotify:track:3PP9CXeE0PYaM5GIGQqBIV,https://api.spotify.com/v1/tracks/3PP9CXeE0PYaM5GIGQqBIV,https://api.spotify.com/v1/audio-analysis/3PP9CXeE0PYaM5GIGQqBIV,218000,4
29950,A Boogie Wit da Hoodie,4 Min Convo (Favorite Song),5h66wqaGklsSa8eSxTwcJT,63,31W5EY0aAly4Qieq6OFu6I,['31W5EY0aAly4Qieq6OFu6I'],['A Boogie Wit da Hoodie'],2018,melodic rap,0.705,0.65,7,-5.654,0,0.212,0.359,0.0,0.169,0.658,91.053,audio_features,5h66wqaGklsSa8eSxTwcJT,spotify:track:5h66wqaGklsSa8eSxTwcJT,https://api.spotify.com/v1/tracks/5h66wqaGklsSa8eSxTwcJT,https://api.spotify.com/v1/audio-analysis/5h66wqaGklsSa8eSxTwcJT,257274,4
16027,Summer Walker,Dat Right There (with Pharrell Williams & The Neptunes),6hDgNvgXstF65ymjGlxpky,66,57LYzLEk2LcFghVwuWbcuS,"['57LYzLEk2LcFghVwuWbcuS', '2RdwBSPQiwcmiDo9kixcl8', '0KuF7reCTOZwV7YJnHQqgr']","['Summer Walker', 'Pharrell Williams', 'The Neptunes']",2021,pop,0.861,0.634,9,-6.634,1,0.0393,0.532,0.000951,0.0779,0.868,106.996,audio_features,6hDgNvgXstF65ymjGlxpky,spotify:track:6hDgNvgXstF65ymjGlxpky,https://api.spotify.com/v1/tracks/6hDgNvgXstF65ymjGlxpky,https://api.spotify.com/v1/audio-analysis/6hDgNvgXstF65ymjGlxpky,190000,4
7254,Aminé,Dididumduhduh,4qEmZddPnyEpGkHeGTNmWa,61,3Gm5F95VdRxW3mqCn8RPBJ,['3Gm5F95VdRxW3mqCn8RPBJ'],['Aminé'],2021,underground hip hop,0.939,0.386,0,-7.526,0,0.154,0.366,2.84e-05,0.108,0.414,120.001,audio_features,4qEmZddPnyEpGkHeGTNmWa,spotify:track:4qEmZddPnyEpGkHeGTNmWa,https://api.spotify.com/v1/tracks/4qEmZddPnyEpGkHeGTNmWa,https://api.spotify.com/v1/audio-analysis/4qEmZddPnyEpGkHeGTNmWa,146095,4
32572,Vanesa Martín,En el aire (feat. Abel Pintos),599SYydq8MbWRSa0gYJtVK,49,5kSJMVPcTITrSZxTrHllVN,"['5kSJMVPcTITrSZxTrHllVN', '6HTUcOExehqydqa7C3usAa']","['Vanesa Martín', 'Abel Pintos']",2018,spanish pop,0.341,0.53,11,-6.806,0,0.0424,0.839,0.0,0.0865,0.405,171.571,audio_features,599SYydq8MbWRSa0gYJtVK,spotify:track:599SYydq8MbWRSa0gYJtVK,https://api.spotify.com/v1/tracks/599SYydq8MbWRSa0gYJtVK,https://api.spotify.com/v1/audio-analysis/599SYydq8MbWRSa0gYJtVK,266933,3
16163,Sofía Reyes,Mal de Amores,5aCWQczUqiGCw3cvNp5OV0,74,0haZhu4fFKt0Ag94kZDiz2,"['0haZhu4fFKt0Ag94kZDiz2', '4obzFoKoKRHIphyHzJ35G3']","['Sofía Reyes', 'Becky G']",2021,pop,0.782,0.666,5,-5.085,1,0.0514,0.139,0.0,0.315,0.801,90.043,audio_features,5aCWQczUqiGCw3cvNp5OV0,spotify:track:5aCWQczUqiGCw3cvNp5OV0,https://api.spotify.com/v1/tracks/5aCWQczUqiGCw3cvNp5OV0,https://api.spotify.com/v1/audio-analysis/5aCWQczUqiGCw3cvNp5OV0,188333,4
32561,IZAL,Pausa,2xVrFCODKe7cGjc8nkOINq,59,2hazSY4Ef3aB9ATXW7F5w3,['2hazSY4Ef3aB9ATXW7F5w3'],['IZAL'],2018,spanish pop,0.503,0.311,11,-11.379,0,0.028,0.862,0.00225,0.0969,0.0832,81.937,audio_features,2xVrFCODKe7cGjc8nkOINq,spotify:track:2xVrFCODKe7cGjc8nkOINq,https://api.spotify.com/v1/tracks/2xVrFCODKe7cGjc8nkOINq,https://api.spotify.com/v1/audio-analysis/2xVrFCODKe7cGjc8nkOINq,172517,4
30092,Sam Kim,It's You,6pm3SR1vvrV54AOJWsN7y7,60,4BBN286rBKyCWsSPq2cxYO,"['4BBN286rBKyCWsSPq2cxYO', '4XpUIb8uuNlIWVKmgKZXC0']","['Sam Kim', 'ZICO']",2018,k-pop,0.738,0.498,4,-6.373,1,0.155,0.237,0.0,0.164,0.809,95.042,audio_features,6pm3SR1vvrV54AOJWsN7y7,spotify:track:6pm3SR1vvrV54AOJWsN7y7,https://api.spotify.com/v1/tracks/6pm3SR1vvrV54AOJWsN7y7,https://api.spotify.com/v1/audio-analysis/6pm3SR1vvrV54AOJWsN7y7,257632,4
35855,Pretty Ricky,"Puddles (feat. Baby Blue, Spectacular, Slickem & Pleasure P)",7hgarGQjSCzqDvLM7qofy4,41,6XwcepfAsPhrvwziGxhwju,"['6XwcepfAsPhrvwziGxhwju', '623KR0v0jnzVnW1q1NNSd2', '1R9M4uPHJEd5WCdA8Y6PBc', '7IMftimR7TbqFl8GuPsq7z', '6dROiL44pIQZVNZ6Bc0OJO']","['Pretty Ricky', 'Baby Blue', 'Spectacular', ""Slick'em"", 'Pleasure P']",2015,hip pop,0.637,0.618,11,-7.819,0,0.0382,0.00597,0.0,0.0573,0.466,134.941,audio_features,7hgarGQjSCzqDvLM7qofy4,spotify:track:7hgarGQjSCzqDvLM7qofy4,https://api.spotify.com/v1/tracks/7hgarGQjSCzqDvLM7qofy4,https://api.spotify.com/v1/audio-analysis/7hgarGQjSCzqDvLM7qofy4,306913,4
34647,Pusha T,Untouchable,4AHZRMJCpscmxygCNtC2Qq,52,0ONHkAv9pCAFxb0zJwDNTy,['0ONHkAv9pCAFxb0zJwDNTy'],['Pusha T'],2015,gangster rap,0.529,0.746,8,-4.463,1,0.304,0.22,1.6e-05,0.0947,0.608,83.354,audio_features,4AHZRMJCpscmxygCNtC2Qq,spotify:track:4AHZRMJCpscmxygCNtC2Qq,https://api.spotify.com/v1/tracks/4AHZRMJCpscmxygCNtC2Qq,https://api.spotify.com/v1/audio-analysis/4AHZRMJCpscmxygCNtC2Qq,189893,4
49414,Cuco,One and Only,6qiivlwgnkjFnWbY9fbFOW,59,2Tglaf8nvDzwSQnpSrjLHP,['2Tglaf8nvDzwSQnpSrjLHP'],['Cuco'],2017,pop,0.616,0.609,10,-6.969,1,0.0461,0.517,2.27e-05,0.0824,0.18,98.957,audio_features,6qiivlwgnkjFnWbY9fbFOW,spotify:track:6qiivlwgnkjFnWbY9fbFOW,https://api.spotify.com/v1/tracks/6qiivlwgnkjFnWbY9fbFOW,https://api.spotify.com/v1/audio-analysis/6qiivlwgnkjFnWbY9fbFOW,206061,4
48513,Dvicio,Casi Humanos,54lOVJJ98nfVFDK1u1csgo,67,2KxjMGXFgX1vt9grpbD3xI,['2KxjMGXFgX1vt9grpbD3xI'],['Dvicio'],2017,viral pop,0.744,0.608,7,-5.791,1,0.0262,0.0743,1.08e-06,0.0902,0.785,107.941,audio_features,54lOVJJ98nfVFDK1u1csgo,spotify:track:54lOVJJ98nfVFDK1u1csgo,https://api.spotify.com/v1/tracks/54lOVJJ98nfVFDK1u1csgo,https://api.spotify.com/v1/audio-analysis/54lOVJJ98nfVFDK1u1csgo,242427,4
30441,Nipsey Hussle,Loaded Bases (feat. CeeLo Green),3Yib1ZUZ1T25Z5TGpbCvZK,52,0EeQBlQJFiAfJeVN2vT9s0,"['0EeQBlQJFiAfJeVN2vT9s0', '5nLYd9ST4Cnwy6NHaCxbj8']","['Nipsey Hussle', 'CeeLo Green']",2018,gangster rap,0.358,0.835,11,-3.446,1,0.256,0.132,0.0,0.708,0.439,168.174,audio_features,3Yib1ZUZ1T25Z5TGpbCvZK,spotify:track:3Yib1ZUZ1T25Z5TGpbCvZK,https://api.spotify.com/v1/tracks/3Yib1ZUZ1T25Z5TGpbCvZK,https://api.spotify.com/v1/audio-analysis/3Yib1ZUZ1T25Z5TGpbCvZK,191400,4
